교량명,도로종류,도로노선명,도로노선번호,도로노선방향,시도명,시군구명,소재지도로명주소,소재지지번주소,교량시작점위도,교량시작점경도,교량종료점위도,교량종료점경도,시설물종별등급구분,상부구조형식,Type,,상하행선분리여부,교량연장,교량폭,높이,통행하중,제한속도,가변속도제한유무,제한차량,차로수,교량준공년도,최종안전점검일자,최종안전점검결과,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
용흥교,99,농어촌도로,201호,3,14,담양군,전라남도 담양군 월산면 용흥리 279-1번지,전라남도 담양군 월산면 용흥리 279-1번지,35.356556,126.914922,35.356574,126.915178,99,RCS,Slab,,Y,29,8,6.5,24,,,,2,2012,2018-05-15,A,전라남도 담양군,061-380-3352,2019-02-19,4850000,전라남도 담양군
월평교,99,농어촌도로,202호,3,14,담양군,전라남도 담양군 월산면 월평리 487-5번지,전라남도 담양군 월산면 월평리 487-5번지,35.349863,126.950385,35.349844,126.950478,99,RCS,Slab,,Y,8,8,6.5,18,,,,2,1997,2018-05-15,A,전라남도 담양군,061-380-3352,2019-02-19,4850000,전라남도 담양군
동산교,99,농어촌도로,203호,3,14,담양군,전라남도 담양군 월산면 월산리 292-4번지,전라남도 담양군 월산면 월산리 292-4번지,35.345574,126.957526,35.345465,126.957626,3,RCS,Slab,,Y,32,7.5,5.4,24,,,,2,1996,2018-05-15,B,전라남도 담양군,061-380-3352,2019-02-19,4850000,전라남도 담양군
오성교,99,농어촌도로,204호,3,14,담양군,전라남도 담양군 월산면 오성리 98-2번지,전라남도 담양군 월산면 오성리 98-2번지,35.364671,126.962997,35.364712,126.963396,99,RCS,Slab,,Y,25,8,6.7,24,,,,2,2012,2018-05-15,A,전라남도 담양군,061-380-3352,2019-02-19,4850000,전라남도 담양군
광덕교,99,농어촌도로,204호,3,14,담양군,전라남도 담양군 월산면 광암리 803-85번지,전라남도 담양군 월산면 광암리 803-85번지,35.376115,126.956878,35.376154,126.957025,99,RCS,Slab,,Y,16,6.7,3.4,18,,,,2,1993,2018-05-15,B,전라남도 담양군,061-380-3352,2019-02-19,4850000,전라남도 담양군
신계교,99,농어촌도로,302호,3,14,담양군,전라남도 담양군 월산면 신계리 11-5번지,전라남도 담양군 월산면 신계리 11-5번지,35.374654,126.924879,35.374577,126.925177,99,RCS,Slab,,Y,35,7,5.9,24,,,,2,2012,2018-05-15,A,전라남도 담양군,061-380-3352,2019-02-19,4850000,전라남도 담양군
장재교,99,농어촌도로,306호,3,14,담양군,전라남도 담양군 월산면 월산리 67-34번지,전라남도 담양군 월산면 월산리 67-34번지,35.345223,126.964019,35.345251,126.964138,99,RCS,Slab,,Y,40,7,4.8,13.5,,,,2,2012,2018-05-15,A,전라남도 담양군,061-380-3352,2019-02-19,4850000,전라남도 담양군
중동1교,99,농어촌도로,205호,3,14,담양군,전라남도 담양군 수북면 궁산리 442-6번지,전라남도 담양군 수북면 궁산리 442-6번지,35.315854,126.919708,35.315778,126.919793,99,RCS,Slab,,Y,8.5,9,5.5,13.5,,,,2,1989,2018-05-15,B,전라남도 담양군,061-380-3352,2019-02-19,4850000,전라남도 담양군
궁산대교,99,농어촌도로,101호,3,14,담양군,전라남도 담양군 수북면 궁산리 545-13번지,전라남도 담양군 수북면 궁산리 545-13번지,35.311612,126.926678,35.311766,126.926732,3,RCS,Slab,,Y,40,7.5,4.7,13.5,,,,2,1958,2018-05-15,B,전라남도 담양군,061-380-3352,2019-02-19,4850000,전라남도 담양군
대방3교,99,농어촌도로,307호,3,14,담양군,전라남도 담양군 수북면 대방리 955-9번지,전라남도 담양군 수북면 대방리 955-9번지,35.308062,126.935832,35.308186,126.936027,99,RCS,Slab,,N,48,4.6,3.6,13.5,,,,1,2010,2018-05-15,A,전라남도 담양군,061-380-3352,2019-02-19,4850000,전라남도 담양군
중옥교,99,농어촌도로,101호,3,14,담양군,전라남도 담양군 대전면 중옥리 32-13번지,전라남도 담양군 대전면 중옥리 32-13번지,35.260534,126.888913,35.260611,126.889242,3,RCS,Slab,,Y,42,8,5.7,24,,,,2,1999,2018-05-15,A,전라남도 담양군,061-380-3352,2019-02-19,4850000,전라남도 담양군
신용교,99,농어촌도로,202호,3,14,담양군,전라남도 담양군 대전면 응용리 303-1번지,전라남도 담양군 대전면 응용리 303-1번지,35.250069,126.881199,35.250074,126.881294,99,RCS,Slab,,N,10.5,4.5,2.4,13.5,,,,1,1980,2018-05-15,B,전라남도 담양군,061-380-3352,2019-02-19,4850000,전라남도 담양군
평장교,99,농어촌도로,204호,3,14,담양군,전라남도 담양군 대전면 평장리 510-16번지,전라남도 담양군 대전면 평장리 510-16번지,35.287902,126.881005,35.287894,126.881113,99,RCS,Slab,,Y,11,9.5,5.8,13.5,,,,2,1985,2018-05-15,B,전라남도 담양군,061-380-3352,2019-02-19,4850000,전라남도 담양군
가능고가교,5,광로,3-1호선,3,9,의정부시,,경기도 의정부시 가능동242-122,37.747353,127.029157,37.740151,127.025639,1,강박스거더교,Girder,,N,578.4,17.5,0,43.2,80,N,43.2톤 이하,4,2006,2018-05-23,B,의정부시,031-828-8632,2018-07-31,3820000,경기도 의정부시
호원고가교,5,광로,3-1호선,3,9,의정부시,,경기도 의정부시 호원동 산108-11,37.702795,127.044354,37.697209,127.045438,1,강박스거더교,Girder,,N,180,16.1,0,43.2,80,N,43.2톤 이하,4,2002,2018-05-20,B,의정부시,031-828-8632,2018-07-31,3820000,경기도 의정부시
동막교,5,중로,1-12호선,3,9,의정부시,,경기도 의정부시 신곡동747-2,37.72658,127.052832,37.726571,127.052054,2,라멘교,Rahmen,,N,105,4.1,0,43.2,60,N,43.2톤 이하,5,1997,2018-05-23,B,의정부시,031-828-8632,2018-07-31,3820000,경기도 의정부시
신의교,5,중로,3-1호선,3,9,의정부시,,경기도 의정부시 신곡동 751-1,37.733256,127.054536,37.733226,127.053299,2,라멘교,Rahmen,,N,108,12,0,43.2,60,N,43.2톤 이하,2,1998,2018-05-23,B,의정부시,031-828-8632,2018-07-31,3820000,경기도 의정부시
안골교,5,광로,3-1호선,3,9,의정부시,,경기도 의정부시 가능동 산81-159,37.738067,127.027882,37.738016,127.027957,2,강판형교,,10,N,110,28.8,0,43.2,80,N,43.2톤 이하,6,1998,2018-06-05,B,의정부시,031-828-8632,2018-07-31,3820000,경기도 의정부시
안말교,5,광로,3-1호선,3,9,의정부시,,경기도 의정부시 호원동265-1,37.71338,127.038737,37.713316,127.038769,2,PC빔교,Girder,,N,120,32.8,0,43.2,80,N,43.2톤 이하,7,2001,2018-06-05,B,의정부시,031-828-8632,2018-07-31,3820000,경기도 의정부시
장수교,5,광로,3-1호선,3,9,의정부시,,경기도 의정부시 호원동230-11,37.70696,127.042171,37.70683,127.042224,2,강판형교,,10,N,144,28.8,0,43.2,80,N,43.2톤 이하,6,2001,2018-06-05,B,의정부시,031-828-8632,2018-07-31,3820000,경기도 의정부시
장암고가2교,5,중로,1-59호선,3,9,의정부시,,경기도 의정부시 장암동96-1,37.709513,127.059116,37.709478,127.058975,2,강박스거더교,Girder,,N,65.2,12.7,5,43.2,60,N,43.2톤 이하,2,2016,2018-05-23,B,의정부시,031-828-8632,2018-07-31,3820000,경기도 의정부시
호암교,5,중로,1-17호선,3,9,의정부시,,경기도 의정부시 장암동77,37.714511,127.051794,37.714505,127.050174,2,RCT빔교,Girder,,N,108.5,15,0,32.4,60,N,32.4톤 이하,4,1987,2018-05-23,B,의정부시,031-828-8632,2018-07-31,3820000,경기도 의정부시
호장교1,5,대로,1-5호선,3,9,의정부시,,경기도 의정부시 장암동146-18,37.701257,127.049156,37.701207,127.048844,2,PSCI슬래브교,Slab,,N,181.5,17.5,0,43.2,60,N,43.2톤 이하,4,1997,2018-05-23,B,의정부시,031-828-8632,2018-07-31,3820000,경기도 의정부시
호장교2,5,대로,1-5호선,3,9,의정부시,,경기도 의정부시 장암동146-18,37.701257,127.049156,37.701207,127.048844,2,BiCON 거더교,Girder,,N,180,17.5,0,43.2,60,N,43.2톤 이하,4,2014,2018-05-23,B,의정부시,031-828-8632,2018-07-31,3820000,경기도 의정부시
회룡1교,5,광로,3-1호선,3,9,의정부시,,경기도 의정부시 호원1동265-1,37.723137,127.035284,37.722992,127.035317,2,강판형교,,10,N,115,28.8,0,43.2,80,N,43.2톤 이하,6,2001,2018-06-05,B,의정부시,031-828-8632,2018-07-31,3820000,경기도 의정부시
과선교,7,중앙대로308번길,-,3,2,동구,부산광역시 동구 중앙대로308번길,부산광역시 동구 초량동 1170,35.1234184,129.0458972,35.1235193,129.0459174,3,RC슬래브교,Slab,,N,20,15,3.5,24,0,Y,-,2,1966,2018-06-30,B,부산광역시 동구청 건설과 토목계,051-440-4694,2019-02-14,3270000,부산광역시 동구
무명교1,7,중앙대로399번길,-,3,2,동구,부산광역시 동구 좌천동 688,부산광역시 동구 좌천동 688,35.1307171,129.0491339,35.1308153,129.0493499,3,RC슬래브교,Slab,,N,32.1,12,0,24,0,Y,-,1,1975,2018-06-30,B,부산광역시 동구청 건설과 토목계,051-440-4694,2019-02-14,3270000,부산광역시 동구
격포교,6,중앙선,23,3,13,부안군,,전라북도 부안군 변산면 격포리,35.623355,126.482825,35.623355,126.482825,3,RCS,Slab,,N,26,10,3,18,60,,덤프,2,1987,2018-06-01,C,부안군,063-580-4423,2018-08-21,4790000,전라북도 부안군
두포교,6,중앙선,23,3,13,부안군,,전라북도 부안군 변산면 도청리,35.610164,126.483212,35.610164,126.483212,3,RCS,Slab,,N,21,10,3,24,60,,,2,2003,2018-06-01,B,부안군,063-580-4423,2018-08-21,4790000,전라북도 부안군
숲마을교,6,중앙선,23,3,13,부안군,,전라북도 부안군 보안면 상림리,35.623837,126.713827,35.623837,126.713827,3,RCS,Slab,,N,52,9,3,24,60,,,2,2001,2018-06-01,B,부안군,063-580-4423,2018-08-21,4790000,전라북도 부안군
하입석육교,6,중앙선,23,3,13,부안군,,전라북도 부안군 보안면 하입석리,35.632131,126.702685,35.632131,126.702685,3,STI,,6,N,40,8,3,24,60,,,2,2001,2018-06-01,B,부안군,063-580-4423,2018-08-21,4790000,전라북도 부안군
신흥교,6,중앙선,23,3,13,부안군,,전라북도 부안군 주산면 사산리,35.656382,126.680082,35.656227,126.680276,3,RA,Rahmen,288,N,21.7,9.85,3,24,60,,,2,2001,2018-06-01,B,부안군,063-580-4423,2018-08-21,4790000,전라북도 부안군
덕림1육교,6,중앙선,23,3,13,부안군,,전라북도 부안군 주산면 덕림리,35.680435,126.735715,35.680435,126.735715,3,STI,,6,N,45,8,3,24,60,,,2,2002,2018-06-01,B,부안군,063-580-4423,2018-08-21,4790000,전라북도 부안군
동정교,6,중앙선,23,3,13,부안군,,전라북도 부안군 주산면 동정리,35.656188,126.722014,35.656188,126.722014,3,RA,Rahmen,288,N,32,9,3,24,60,,,2,2001,2018-06-01,B,부안군,063-580-4423,2018-08-21,4790000,전라북도 부안군
나무개다리,6,중앙선,23,3,13,부안군,,전라북도 부안군 상서면 고잔리,35.695048,126.69031,35.695153,126.690551,3,RCS,Slab,,N,48,9,3,24,60,,,2,2000,2018-06-01,B,부안군,063-580-4423,2018-08-21,4790000,전라북도 부안군
신청교,6,중앙선,23,3,13,부안군,,전라북도 부안군 상서면 장동리,35.720113,126.68057,35.720113,126.68057,3,RCS,Slab,,N,68,9,4.5,24,60,,,2,2002,2018-06-01,B,부안군,063-580-4423,2018-08-21,4790000,전라북도 부안군
장동교,6,중앙선,23,3,13,부안군,,전라북도 부안군 상서면 장동리,35.714503,126.685225,35.714503,126.685225,3,RCS,Slab,,N,48,8,3,18,60,,덤프,2,1994,2018-06-01,C,부안군,063-580-4423,2018-08-21,4790000,전라북도 부안군
거석교,6,중앙선,23,3,13,부안군,,전라북도 부안군 상서면 청림리,35.655713,126.613079,35.655671,126.613307,3,RCS,Slab,,N,30,9,3,24,60,,,2,1996,2018-06-01,B,부안군,063-580-4423,2018-08-21,4790000,전라북도 부안군
신지교,6,중앙선,23,3,13,부안군,,전라북도 부안군 하서면 언독리,35.718179,126.66272,35.718084,126.662792,3,RCS,Slab,,N,26,8,3,24,60,,,2,2002,2018-06-01,B,부안군,063-580-4423,2018-08-21,4790000,전라북도 부안군
언독교,6,중앙선,23,3,13,부안군,,전라북도 부안군 하서면 언독리,35.725453,126.665965,35.725446,126.666111,3,RCS,Slab,,N,45,8.5,5,18,60,,덤프,2,1990,2018-06-01,B,부안군,063-580-4423,2018-08-21,4790000,전라북도 부안군
광천교,6,중앙선,23,3,13,부안군,,전라북도 부안군 동진면 하장리,35.738558,126.777965,35.738345,126.778035,3,RCS,Slab,,N,30,10,3,24,60,,,2,1996,2018-06-01,B,부안군,063-580-4423,2018-08-21,4790000,전라북도 부안군
용동교,6,중앙선,23,3,13,부안군,,전라북도 부안군 진서면 석포리,35.602849,126.584092,35.602816,126.584225,3,RCS,Slab,,N,40,9,4,24,60,,,2,1995,2018-06-01,B,부안군,063-580-4423,2018-08-21,4790000,전라북도 부안군
대교,6,중앙선,23,3,13,부안군,,전라북도 부안군 하서면 언독리,35.72221,126.676406,35.7228,126.676854,3,RA,Rahmen,288,N,72,10.5,3,24,60,,,2,2004,2018-06-01,B,부안군,063-580-4423,2018-08-21,4790000,전라북도 부안군
의복교,6,중앙선,23,3,13,부안군,,전라북도 부안군 계화면 의복리,35.756496,126.649366,35.755595,126.649095,3,RCT,,52,N,96,6,7,13.5,60,,덤프,2,1977,2018-06-01,B,부안군,063-580-4423,2018-08-21,4790000,전라북도 부안군
계화교,6,중앙선,23,3,13,부안군,,전라북도 부안군 계화면 계화리,35.783997,126.63815,35.783824,126.638405,3,RCT,,52,N,30,6,3,13.5,60,,덤프,2,1977,2018-06-01,C,부안군,063-580-4423,2018-08-21,4790000,전라북도 부안군
심성교,6,중앙선,23,3,13,부안군,,전라북도 부안군 동진면 봉황리,35.750065,126.744216,35.750121,126.744345,3,STB,Girder,120,N,45,8.8,3,24,60,,,2,2004,2018-06-01,B,부안군,063-580-4423,2018-08-21,4790000,전라북도 부안군
반곡교,6,중앙선,23,3,13,부안군,,전라북도 부안군 동진면 안성리,35.766555,126.742039,35.766595,126.742303,3,RA,Rahmen,288,N,31.7,12.1,3,24,60,,,2,2002,2018-06-01,B,부안군,063-580-4423,2018-08-21,4790000,전라북도 부안군
공작교,6,중앙선,23,3,13,부안군,,전라북도 부안군 백산면 죽림리,35.673113,126.746076,35.673041,126.746343,3,RA,Rahmen,288,N,25,10,2.5,24,60,,,2,1996,2018-06-01,B,부안군,063-580-4423,2018-08-21,4790000,전라북도 부안군
팔왕교,6,중앙선,23,3,13,부안군,,전라북도 부안군 동진면 하장리,35.727606,126.787428,35.727322,126.788079,2,PSCI,Girder,85,Y,150,10.8,3,24,80,,,2,1996,2018-06-01,B,부안군,063-580-4423,2018-08-21,4790000,전라북도 부안군
사량대교,6,소로,02월 01일,3,16,없음,,경상남도 통영시 사량면 금평리 산 1-11,34.84252427,128.2285074,34.84252427,128.2285074,1,사장교,Cable,,Y,530,13.1,30,43.2,,,,2,2015,2019-04-28,B,통영시,055-650-5534,2019-04-30,5330000,경상남도 통영시
추봉교,6,군도,12호,3,16,없음,,경상남도 통영시 한산면 하소리 산1-1,34.76911001,128.5090133,34.76911001,128.5090133,1,강상판상형교,,1,N,400,13.3,15,43.2,,,,2,2007,2019-04-28,B,통영시,055-650-5534,2019-04-30,5330000,경상남도 통영시
충무교,4,중로,01월 03일,3,16,없음,,경상남도 통영시 당동 38-6,34.83499797,128.4094671,34.83499797,128.4094671,1,강판형교,,10,N,152,10,14,32.4,,,,2,1994,2019-04-28,B,통영시,055-650-5534,2019-04-30,5330000,경상남도 통영시
통영대교,4,중로,01월 13일,3,16,없음,,경상남도 통영시 당동 241,34.8344782,128.4058674,34.8344782,128.4058674,1,"아치교, 강판형교부",Arch,,N,591,21,7,43.2,,,,4,1998,2019-04-28,B,통영시,055-650-5534,2019-04-30,5330000,경상남도 통영시
당동교,5,중로,01월 13일,3,16,없음,,경상남도 통영시 당동 128,34.83640732,128.4085666,34.83640732,128.4085666,2,Steel Box Girder교,,1,Y,170,20.7,4,43.2,,,,4,1998,2019-04-28,B,통영시,055-650-5534,2019-04-30,5330000,경상남도 통영시
오십천대교,2,일반국도7호선,7번,1,15,영덕군,,경상북도 영덕군 영덕읍 남산리 875-3,36.400766,129.374237,36.403046,129.376614,3,STB,Girder,120,Y,385,19.5,13,24,80,N,,4,2004,2018-02-02,C,포항국토관리사무소,054-260-2534,2018-08-30,5180000,경상북도 영덕군
고곡2교,2,일반국도7호선,7번,1,15,영덕군,,경상북도 영덕군 축산면 고곡리 618-1,36.496666,129.412126,36.498332,129.412518,3,STB,Girder,120,Y,315,19.3,22,24,80,N,,4,2005,2018-02-02,C,포항국토관리사무소,054-260-2534,2018-08-30,5180000,경상북도 영덕군
송천1교,2,일반국도7호선,7번,1,15,영덕군,,경상북도 영덕군 영해면 벌영리 560-2,36.543122,129.397035,36.543056,129.396727,3,STB,Girder,120,Y,450.5,27.3,6.7,24,80,N,,4,2008,2018-02-02,C,포항국토관리사무소,054-260-2534,2018-08-30,5180000,경상북도 영덕군
해저교,5,군도,1번,3,15,봉화군,,경상북도 봉화군 봉화읍 해저리 472-7,36.900191,128.716939,36.900263,128.716862,3,RC슬라브교,Slab,,N,40,9,3.5,24,,,,2,1997,2018-04-10,B,봉화군청,054-679-6484,2019-04-18,5240000,경상북도 봉화군
서곡교,99,면도,102번,3,15,봉화군,,경상북도 봉화군 봉화읍 유곡리 1389,36.902759,128.746008,36.902943,128.745926,3,RC슬라브교,Slab,,N,30,7.5,2.8,18,,,,1,1995,2018-04-10,A,봉화군청,054-679-6484,2019-04-18,5240000,경상북도 봉화군
도촌교,5,(구)일반국도,36번,3,15,봉화군,,경상북도 봉화군 봉화읍 도촌리 652-1,36.877737,128.684548,36.878131,128.685148,2,PC빔교,Girder,,N,118,10,7.2,10,,,10톤이상 차량,2,1983,2018-04-10,D,봉화군청,054-679-6484,2019-04-18,5240000,경상북도 봉화군
중황산교,5,군도,1번,3,15,봉화군,,경상북도 봉화군 물야면 수식리 686-12,36.931449,128.673668,36.931019,128.673497,3,RC슬라브교,Slab,,N,28,8,4.5,24,,,,2,1999,2018-04-10,A,봉화군청,054-679-6484,2019-04-18,5240000,경상북도 봉화군
서리교,5,군도,18번,3,15,봉화군,,경상북도 봉화군 물야면 개단리 1745,36.957821,128.742162,36.957568,128.742668,3,프리플렉스거더교,Girder,,N,42.4,8.9,4,24,,,,2,2005,2018-04-10,A,봉화군청,054-679-6484,2019-04-18,5240000,경상북도 봉화군
문양교,5,군도,18번,3,15,봉화군,,경상북도 봉화군 물야면 개단리1631-1,36.955766,128.743818,36.955481,128.744039,3,RC라멘교,Rahmen,,N,31.9,8,4,24,,,,2,2001,2018-04-10,A,봉화군청,054-679-6484,2019-04-18,5240000,경상북도 봉화군
동막1교,99,면도,103번,3,15,봉화군,,경상북도 봉화군 물야면 북지리 1348-1,36.935378,128.755902,36.935508,128.755791,3,RC라멘교,Rahmen,,N,30,5,3,18,,,,1,2000,2018-04-10,B,봉화군청,054-679-6484,2019-04-18,5240000,경상북도 봉화군
동막2교,99,면도,103번,3,15,봉화군,,경상북도 봉화군 물야면 북지리 1348-1,36.928323,128.754052,36.928217,128.754283,3,RC라멘교,Rahmen,,N,21.2,9,3,24,,,,2,2000,2018-04-10,A,봉화군청,054-679-6484,2019-04-18,5240000,경상북도 봉화군
동막3교,99,면도,103번,3,15,봉화군,,경상북도 봉화군 물야면 북지리 1348-1,36.925765,128.755565,36.925633,128.755863,3,RC라멘교,Rahmen,,N,21.2,9,3,24,,,,2,2001,2018-04-10,A,봉화군청,054-679-6484,2019-04-18,5240000,경상북도 봉화군
수식2교,99,리도,205번,3,15,봉화군,,경상북도 봉화군 물야면 수식리 1303,36.923644,128.669121,36.923593,128.668652,3,RC슬라브교,Slab,,N,24,9.5,3.5,24,,,,2,2000,2018-04-10,A,봉화군청,054-679-6484,2019-04-18,5240000,경상북도 봉화군
